Response,Income,Recency,NumCatalogPurchases,cluster_em,cluster_em_probability
0,33249.0,11,1,0,0.9737863119745863
0,26887.0,27,0,0,0.9868355645942987
0,50150.0,32,2,0,0.8862907497753538
0,62061.0,12,4,2,0.996984884723292
1,85696.0,88,6,1,1.0
0,76542.0,91,8,2,1.0
1,70515.0,12,6,1,1.0
0,18227.0,21,1,0,0.9136151969677947
0,69139.0,23,1,0,0.7371988105073445
1,69109.0,10,6,1,1.0
0,69627.0,35,2,0,0.7597458117887596
0,38136.0,69,1,0,0.9777128957002161
0,62159.0,68,2,0,0.8587565113929665
0,80695.0,85,8,2,1.0
0,33316.0,34,1,0,0.9747711856161521
0,58554.0,55,2,0,0.8795635930181498
0,17256.0,10,1,0,0.8976164658778191
0,53034.0,30,1,0,0.9592587923604818
0,52203.0,36,7,2,1.0
0,59601.0,14,2,0,0.8687294504343528
1,75154.0,79,3,1,1.0
0,47025.0,52,3,2,0.8348712932623981
0,37971.0,97,0,0,0.9722434087755798
0,41335.0,24,1,0,0.9767677285923265
0,67267.0,0,2,0,0.8043911303098771
0,57338.0,96,1,0,0.9245309297914767
0,50523.0,89,0,0,0.8802031736387371
0,35791.0,94,0,0,0.9770037532693572
0,50611.0,98,5,2,0.9999989410381367
0,56242.0,72,4,2,0.9968080859774067
0,48904.0,1,2,0,0.8725800876831658
0,56243.0,26,2,0,0.8820158827156661
1,21355.0,5,1,1,1.0
0,57420.0,22,1,0,0.9402925836621626
0,46390.0,56,2,0,0.887359314094203
0,54342.0,74,1,0,0.9485224401147975
0,20895.0,24,0,0,0.9858577316137134
0,92344.0,9,10,2,1.0
0,26907.0,10,0,0,0.9873865744890341
0,44964.0,35,0,0,0.9590689080983903
0,75507.0,56,6,2,0.9999999882998911
0,53761.0,7,4,2,0.9990755311133379
0,22682.0,51,1,0,0.9529311398391902
0,38887.0,17,0,0,0.9793142391355328
0,41658.0,30,1,0,0.9766320661047864
0,29791.0,21,0,0,0.9865223476921202
0,63915.0,2,3,2,0.7149900226063373
0,39996.0,85,0,0,0.9682106583452099
0,26759.0,65,1,0,0.9677147967881058
0,63841.0,64,3,2,0.6368959066693579
0,51039.0,11,2,0,0.8807417088761695
0,60544.0,92,1,0,0.8890414124541877
0,65685.0,54,2,0,0.8209940908443517
0,37716.0,4,1,0,0.9766364560212755
1,36864.0,53,2,1,1.0
0,44511.0,39,4,2,0.9997353771902888
0,36947.0,49,0,0,0.9790701684164006
0,47352.0,70,1,0,0.9704776484551825
0,67087.0,40,5,2,0.9999906755293771
0,57045.0,40,2,0,0.8825558864498136
1,36957.0,43,2,1,1.0
0,69389.0,17,2,0,0.7681143224010413
1,80134.0,40,3,1,1.0
0,43142.0,84,0,0,0.9559262653579902
1,80589.0,25,10,1,1.0
0,34412.0,62,0,0,0.9813067601108184
0,57537.0,83,3,2,0.6367998762323244
0,22634.0,47,1,0,0.9519181261661002
0,51315.0,45,2,0,0.8915687519407476
0,36026.0,34,0,0,0.9815753280590873
0,24639.0,3,0,0,0.9874350264920537
0,34578.0,1,0,0,0.9852968258953441
0,65704.0,18,10,2,1.0
0,63810.0,45,3,2,0.663221221574554
0,54132.0,81,0,0,0.8053965751379089
0,18690.0,77,1,0,0.9380819441142043
0,28164.0,23,0,0,0.9868178726578174
0,34596.0,48,0,0,0.9820767369445825
0,43269.0,61,0,0,0.9605133678587953
0,38741.0,60,0,0,0.9747101137195407
0,31907.0,75,1,0,0.9757534831503035
0,27100.0,64,0,0,0.9856944602625228
0,31163.0,54,0,0,0.984451880893881
0,92533.0,84,5,2,0.9998987994410694
0,34853.0,75,0,0,0.9798645843428232
0,70844.0,16,1,0,0.6815492731022589
0,31086.0,79,1,0,0.9753062461346333
0,60544.0,92,1,0,0.8890414124541877
0,20491.0,16,1,0,0.9319159133854154
0,42523.0,96,1,0,0.9762503260155003
0,39922.0,30,0,0,0.9759283297891735
0,33402.0,60,1,0,0.976025778228054
0,36408.0,11,0,0,0.9830286604917219
1,21645.0,75,0,1,1.0
1,78427.0,36,7,1,1.0
0,82657.0,71,5,2,0.9999279802470828
0,51876.0,88,2,0,0.9051505463205923
0,78041.0,93,4,2,0.9847723929859812
0,52852.0,93,7,2,0.9999999999999992
0,70038.0,54,4,2,0.9910725603732243
0,69401.0,41,4,2,0.9924337746675241
0,46053.0,46,2,0,0.8815554419064942
0,77343.0,28,4,2,0.9911995244197472
1,73892.0,40,11,1,1.0
0,40304.0,82,0,0,0.9676940850759103
0,32727.0,38,3,2,0.9822231644870408
0,68695.0,3,4,2,0.9950440365856451
1,43300.0,87,0,1,1.0
0,26290.0,49,0,0,0.9862381407488304
1,93790.0,16,7,1,1.0
1,38410.0,65,2,1,1.0
0,64866.0,9,3,2,0.7045516798292476
0,57957.0,24,6,2,0.9999999999106521
0,46015.0,25,0,0,0.9566532485658541
0,16531.0,43,0,0,0.9828445981568128
0,28072.0,10,0,0,0.9873060109835845
0,49476.0,29,11,2,1.0
0,50725.0,45,1,0,0.964629856314307
0,83844.0,57,4,2,0.9898718646453659
0,41145.0,20,0,0,0.974655860520616
0,67419.0,29,4,2,0.9941103575895621
0,23162.0,82,1,0,0.9606174830214707
0,34380.0,68,1,0,0.9769438013636734
0,34704.0,65,0,0,0.9807640886802552
1,94871.0,99,5,1,1.0
0,65148.0,9,6,2,0.9999999995416624
0,39898.0,20,0,0,0.9772318439538894
0,64857.0,78,5,2,0.999987526698477
0,59892.0,26,1,0,0.920288119201355
0,41020.0,68,2,0,0.8673636233286535
0,57072.0,79,5,2,0.9999969267849226
0,60474.0,25,2,0,0.8654472214580534
0,62807.0,83,3,2,0.609333812238023
0,19414.0,32,0,0,0.9850065729205109
0,19107.0,49,0,0,0.9847103048264078
0,75484.0,50,3,2,0.7270392756853311
0,70379.0,84,3,2,0.6389288232653444
0,79419.0,96,6,2,0.9999999507817144
0,64014.0,56,2,0,0.8403322523933753
0,76998.0,85,8,2,1.0
0,49854.0,63,2,0,0.8968248784934644
1,60585.0,17,4,1,1.0
0,42873.0,11,1,0,0.9763856365177767
1,87679.0,62,11,1,1.0
0,57867.0,48,2,0,0.8811819198362547
0,35765.0,86,0,0,0.9776968483435244
0,65492.0,73,7,2,0.9999999999999629
0,32952.0,36,0,0,0.9842431738530565
1,53374.0,34,2,1,1.0
0,71706.0,16,5,2,0.9999876363270483
0,68487.0,48,7,2,0.9999999999999525
0,53253.0,61,3,2,0.7262419001830229
0,31163.0,54,0,0,0.984451880893881
1,42014.0,56,1,1,1.0
0,54108.0,74,2,0,0.8979713715508154
1,49667.0,35,10,1,1.0
0,63206.0,65,3,2,0.6363053171776785
0,57136.0,48,2,0,0.883847892749674
0,46772.0,88,8,2,1.0
0,78931.0,19,8,2,1.0
0,53977.0,21,5,2,0.9999994907586551
0,84219.0,27,4,2,0.9918260473406105
0,46098.0,86,2,0,0.9002460759280178
0,73538.0,92,4,2,0.9852974716104148
0,79529.0,1,8,2,1.0
1,20981.0,14,1,1,1.0
0,51766.0,74,2,0,0.90075573680073
0,55759.0,84,3,2,0.6527588676886118
0,33039.0,4,0,0,0.986039189442562
0,37787.0,50,0,0,0.977629990699755
1,27242.0,2,0,1,1.0
1,87188.0,73,2,1,1.0
0,69930.0,21,5,2,0.9999895181499929
0,37697.0,82,1,0,0.9780853206110546
0,37401.0,14,0,0,0.9816681131816186
0,3502.0,56,0,0,0.9459452472683664
0,58597.0,20,4,2,0.9977994200101398
0,82032.0,54,6,2,0.9999999679995478
0,28087.0,77,2,0,0.6565364211385097
1,74004.0,5,6,1,1.0
0,19740.0,65,1,0,0.9410670067048956
0,57036.0,33,3,2,0.7245225281053106
0,53083.0,65,1,0,0.9552538205273976
0,69283.0,41,3,2,0.6772424266106
1,46098.0,86,2,1,1.0
0,23331.0,92,0,0,0.985544402772866
0,23331.0,97,1,0,0.9637656310390142
0,9255.0,91,1,0,0.8132617771733194
1,67786.0,0,6,1,1.0
0,71969.0,59,4,2,0.9898011614306971
0,59235.0,4,2,0,0.8692617172792824
0,31928.0,5,0,0,0.9865107056038691
0,74881.0,48,2,0,0.6168252147986851
0,65819.0,99,4,2,0.9885571486286421
0,51411.0,81,0,0,0.8703211411638856
0,51983.0,95,2,0,0.9072867333438682
0,42386.0,43,0,0,0.9674872407338682
0,30390.0,5,0,0,0.9870514137768248
1,30983.0,50,0,1,1.0
0,66033.0,76,3,2,0.6221183194260148
0,37284.0,46,0,0,0.9788407724044939
0,57530.0,68,1,0,0.929048240549111
0,76800.0,33,4,2,0.9908924750834219
0,63943.0,50,4,2,0.9943828627114679
0,76081.0,85,5,2,0.9999444331039523
0,67445.0,63,6,2,0.9999999973804721
0,37054.0,89,0,0,0.9751022470175528
1,47175.0,81,2,1,1.0
0,31859.0,77,0,0,0.9828596002019463
0,27215.0,50,1,0,0.9670290974349404
0,70179.0,10,3,2,0.7101160588682196
0,39922.0,30,0,0,0.9759283297891735
0,49681.0,66,1,0,0.9658798936213165
0,24645.0,16,0,0,0.9870848787615348
0,79865.0,12,10,2,1.0
0,44322.0,30,0,0,0.9630755117097436
0,47958.0,8,3,2,0.873926930117672
0,63972.0,93,4,2,0.9906574995195856
0,75315.0,14,4,2,0.9924550533059326
1,55517.0,53,1,1,1.0
0,75283.0,26,3,2,0.739532875221288
1,82800.0,23,6,1,1.0
0,38998.0,92,0,0,0.9701697314657244
1,90638.0,29,4,1,1.0
0,27161.0,41,0,0,0.9863659509775045
1,42014.0,56,1,1,1.0
0,38201.0,19,1,0,0.9768884910572007
1,45203.0,4,1,1,1.0
0,81574.0,89,5,2,0.9999134384379239
0,34935.0,71,1,0,0.9773004103928234
0,60482.0,81,2,0,0.873389372254423
0,34633.0,31,0,0,0.983220569202748
0,78093.0,53,7,2,0.9999999999992268
0,82460.0,78,3,2,0.8214198872509416
0,45903.0,80,1,0,0.9725191371290378
1,81361.0,18,10,1,1.0
1,35860.0,37,1,1,1.0
1,40442.0,52,1,1,1.0
0,61482.0,39,2,0,0.86057629681016
0,34968.0,11,2,0,0.7295497719458113
0,75794.0,33,5,2,0.9999745460230043
0,31497.0,22,1,0,0.9722225862056728
0,74268.0,83,3,2,0.6857189379325819
0,13724.0,43,0,0,0.9796012634735312
0,45143.0,74,1,0,0.9736012172637829
0,52569.0,54,0,0,0.8717291245346446
1,48432.0,3,1,1,1.0
0,17144.0,96,0,0,0.9837168465324846
0,36108.0,68,1,0,0.9775278944157564
0,76445.0,2,5,2,0.9999823057463535
0,36663.0,40,1,0,0.9768612658752378
0,53843.0,64,5,2,0.99999886341759
0,90226.0,26,7,2,0.9999999999945957
0,70638.0,69,5,2,0.9999756275251105
0,44512.0,57,0,0,0.9555896512316396
0,27116.0,78,0,0,0.9853096888981767
0,54072.0,71,0,0,0.8194565366197845
0,71855.0,59,5,2,0.9999758112097772
0,51250.0,28,5,2,0.9999997018425524
0,60432.0,61,2,0,0.8703628734446094
0,65526.0,22,4,2,0.9952856462166773
0,68655.0,95,5,2,0.9999711426630427
0,12393.0,38,0,0,0.9773672889230697
1,64509.0,19,3,1,1.0
0,33955.0,92,1,0,0.9779074243049245
1,31353.0,24,1,1,1.0
0,55434.0,21,3,2,0.7598912072369053
0,28359.0,35,0,0,0.9863461765749274
0,57100.0,9,2,0,0.8769175295125139
0,69139.0,23,1,0,0.7371988105073445
0,52973.0,92,6,2,0.9999999998931492
0,51717.0,55,0,0,0.8860690982900249
0,18793.0,14,0,0,0.9847905399800666
0,66664.0,78,7,2,0.999999999999938
0,50664.0,64,1,0,0.963455495644364
0,54414.0,49,1,0,0.9514935772024173
0,54549.0,8,1,0,0.9567761154668666
0,47111.0,35,2,0,0.8803120167295629
0,41003.0,11,2,0,0.8259116167141951
1,19444.0,8,1,1,1.0
0,36301.0,53,0,0,0.9796466690914685
0,73059.0,36,3,2,0.7098387983902159
0,42731.0,64,1,0,0.9759500668240052
0,52854.0,43,1,0,0.9584400854716817
0,22775.0,40,0,0,0.9862194697615085
0,46681.0,52,6,2,0.9999999999954512
0,59821.0,11,2,0,0.867400344645075
0,50002.0,21,2,0,0.8823118416696617
0,69755.0,23,6,2,0.9999999981390941
0,44078.0,17,0,0,0.9668549435856462
0,30560.0,6,0,0,0.9869559157935922
0,35924.0,56,0,0,0.9799110024681571
1,64140.0,71,5,1,1.0
0,56386.0,51,1,0,0.9406747717471641
0,24594.0,94,0,0,0.9854624364243713
0,75774.0,27,5,2,0.9999766645384015
0,39228.0,1,0,0,0.9805349515456856
0,58494.0,56,2,0,0.880022412551752
0,58684.0,71,3,2,0.6484948158130471
1,57136.0,18,5,1,1.0
0,56551.0,48,1,0,0.9402259017467527
0,22448.0,86,1,0,0.9589411550843614
1,82014.0,48,6,1,1.0
1,34213.0,2,1,1,1.0
0,157146.0,13,28,2,1.0
0,25358.0,57,0,0,0.9861042470832648
0,35544.0,77,0,0,0.9787571858249013
0,36634.0,0,2,0,0.7507560221230324
0,62670.0,57,3,2,0.6492826699862256
0,50334.0,24,4,2,0.9993457649858456
1,72066.0,55,6,1,1.0
0,50729.0,62,2,0,0.8969488113429541
0,34916.0,89,1,0,0.9780720671721844
0,64892.0,77,4,2,0.9917021020094892
0,43602.0,45,1,0,0.9754466178205636
0,33996.0,46,1,0,0.9757918330396925
0,41473.0,80,0,0,0.9639949761818429
0,63246.0,60,3,2,0.6435209538467654
0,36732.0,71,1,0,0.9777296805946833
0,69084.0,43,3,2,0.6741619069136341
1,77766.0,97,10,1,1.0
1,37929.0,49,2,1,1.0
0,86610.0,66,6,2,0.9999999295604616
1,80141.0,20,4,1,1.0
0,72635.0,54,8,2,1.0
0,69016.0,61,9,2,1.0
0,20193.0,18,1,0,0.9302267368402652
0,27573.0,45,1,0,0.967281184974526
0,15862.0,26,0,0,0.9821297508606487
0,49544.0,0,1,0,0.9703519074381357
0,33228.0,28,0,0,0.9845208829528164
0,70440.0,49,10,2,1.0
0,38232.0,84,1,0,0.9780837976711213
0,22554.0,38,0,0,0.9862023597576993
0,23536.0,53,0,0,0.9861185287251772
0,49413.0,88,2,0,0.9056328449141868
0,42231.0,99,0,0,0.9571182450882532
1,78789.0,12,6,1,1.0
1,56534.0,35,4,1,1.0
0,58350.0,5,3,2,0.7493759034726821
0,81217.0,77,7,2,0.9999999999970794
0,49090.0,45,2,0,0.8893015159474059
0,61787.0,71,4,2,0.9940891882206339
0,18169.0,40,0,0,0.9841615811771088
0,24336.0,82,0,0,0.985662510667743
0,18222.0,70,0,0,0.9841761474949716
0,62335.0,87,3,2,0.6036463802080176
0,42033.0,95,0,0,0.9588556576371283
0,86580.0,72,2,2,0.8483128420474543
0,41437.0,5,0,0,0.9761701125788083
0,73705.0,86,6,2,0.999999984389437
0,61064.0,80,4,2,0.993839940396792
0,38452.0,62,0,0,0.9750860983879955
0,18358.0,49,0,0,0.9842609529493853
0,55012.0,85,2,0,0.8989564215001395
1,9722.0,7,1,1,1.0
0,38175.0,6,1,0,0.9767873957762395
0,58656.0,25,8,2,1.0
0,52117.0,55,2,0,0.8946752367351328
0,64813.0,81,2,0,0.8331991831633845
0,54222.0,98,3,2,0.6435297040002572
1,83512.0,31,7,1,1.0
1,77520.0,30,7,1,1.0
0,41154.0,98,0,0,0.9620468548696948
0,80398.0,92,8,2,1.0
0,18746.0,41,0,0,0.9845388079959148
0,35196.0,68,1,0,0.9772723693951972
0,60230.0,78,3,2,0.6263733105846613
0,22108.0,46,0,0,0.9859582360114368
0,44392.0,71,1,0,0.9744767181048957
1,55424.0,6,5,1,1.0
0,17688.0,82,0,0,0.9839146992845846
1,92491.0,71,5,1,1.0
1,90273.0,32,6,1,1.0
0,82571.0,28,5,2,0.9999586823127768
1,38513.0,20,1,1,1.0
1,16653.0,10,1,1,1.0
1,42586.0,7,1,1,1.0
0,23529.0,67,1,0,0.9591876975679745
0,74881.0,48,2,0,0.6168252147986851
0,71107.0,61,6,2,0.9999999944484692
0,46910.0,36,0,0,0.948046030207903
0,18690.0,77,1,0,0.9380819441142043
0,37244.0,90,1,0,0.9783614790573041
0,82427.0,35,5,2,0.9999552657828976
0,75342.0,38,2,0,0.6066550079870054
0,70044.0,46,10,2,1.0
0,79146.0,33,1,2,0.7680698427244218
0,77437.0,70,5,2,0.999949847013031
0,54984.0,51,1,0,0.9484898444707901
0,42403.0,18,0,0,0.9718418979325834
0,55761.0,97,1,0,0.9367912849661328
0,37292.0,32,3,2,0.9618670421042698
1,45576.0,9,1,1,1.0
1,70321.0,6,5,1,1.0
0,58086.0,80,3,2,0.6375326774534134
0,81795.0,74,11,2,1.0
0,28389.0,49,0,0,0.9858425930779743
0,66835.0,21,4,2,0.9948131079009338
0,69901.0,95,3,2,0.6213837431816203
0,80360.0,56,4,2,0.9890546866510018
1,63342.0,48,3,1,1.0
0,44989.0,26,1,0,0.9747019469617911
0,31859.0,3,0,0,0.9866427738351546
1,51569.0,39,1,1,1.0
0,30372.0,33,0,0,0.9857998142888894
0,16014.0,42,1,0,0.8979285777710374
0,41120.0,80,1,0,0.9770329324239477
1,39763.0,9,1,1,1.0
0,38725.0,52,0,0,0.9756739149931445
0,77981.0,78,4,2,0.9866207202480974
0,62905.0,68,2,0,0.8522285946105664
0,13533.0,45,0,0,0.9793606067656001
0,59481.0,47,3,2,0.6811056467951989
0,72117.0,34,7,2,0.9999999999999039
0,21955.0,81,1,0,0.9560850096449994
0,67131.0,72,2,0,0.8002876871683015
0,36802.0,23,0,0,0.9815884600901666
0,71853.0,29,8,2,1.0
0,28249.0,80,0,0,0.9848738444720958
0,47808.0,30,2,0,0.8804170245157136
1,25509.0,15,0,1,1.0
0,51012.0,86,1,0,0.9609816979843331
0,70596.0,68,5,2,0.999976136754015
0,85431.0,54,7,2,0.9999999999959004
0,42664.0,44,0,0,0.9663586338519469
1,42586.0,7,1,1,1.0
0,29760.0,87,1,0,0.9745655250709435
0,28973.0,59,1,0,0.971175769467725
0,39435.0,16,1,0,0.9770097438222779
0,65370.0,1,3,2,0.7119881208978132
0,20194.0,64,0,0,0.9851445591949259
0,42473.0,72,1,0,0.9761379111977938
0,64590.0,98,4,2,0.9896085072233564
0,71232.0,91,2,0,0.7129253977016781
1,34600.0,8,2,1,1.0
0,46904.0,20,1,0,0.972945683911742
0,49094.0,6,3,2,0.8614538945891662
0,36075.0,54,0,0,0.9798725100215302
0,60839.0,72,2,0,0.8693986632227342
0,77298.0,46,6,2,0.9999999868615803
0,34026.0,11,1,0,0.9745363594906347
0,48918.0,21,0,0,0.9394344700212879
0,82122.0,89,9,2,1.0
0,37697.0,82,1,0,0.9780853206110546
0,34074.0,69,3,2,0.9658781739249528
0,28520.0,55,1,0,0.9700750019134998
0,62535.0,13,2,0,0.8513376745635355
0,36273.0,80,0,0,0.977362981352495
0,63404.0,97,3,2,0.5863515136094836
0,75774.0,27,5,2,0.9999766645384015
0,78416.0,99,7,2,0.9999999999973186
0,75702.0,87,5,2,0.999944648477917
0,59385.0,85,1,0,0.9064801066120778
1,37070.0,30,1,1,1.0
0,44689.0,82,1,0,0.974065179660032
0,53977.0,21,5,2,0.9999994907586551
0,7144.0,92,1,0,0.7517182171765763
0,18701.0,95,0,0,0.9845216757549875
1,90369.0,2,6,1,1.0
0,63159.0,74,5,2,0.999991198632631
0,37758.0,49,0,0,0.9777811531093814
0,46757.0,71,4,2,0.9993101257435628
0,79734.0,72,3,2,0.7780817094410966
0,63207.0,68,3,2,0.631858447433983
0,72071.0,4,4,2,0.9938843865018694
0,21840.0,80,0,0,0.9855080360735261
0,58582.0,15,2,0,0.8731064566501893
1,72282.0,70,7,1,1.0
0,50387.0,91,2,0,0.9068657606378394
0,32583.0,10,0,0,0.985937611225746
0,62568.0,99,3,2,0.5833037762443606
0,44635.0,25,0,0,0.9629649147376261
0,33316.0,34,1,0,0.9747711856161521
0,63967.0,57,4,2,0.9938968492605178
0,52513.0,84,5,2,0.9999987536164907
0,25293.0,51,1,0,0.9622696321819304
0,54111.0,97,2,0,0.9044580850701048
1,78394.0,13,6,1,1.0
0,80739.0,92,11,2,1.0
1,22669.0,30,1,1,1.0
0,29236.0,30,0,0,0.986312954976857
0,44911.0,11,1,0,0.9751937674367447
0,54693.0,72,4,2,0.9974115298660914
0,48186.0,39,1,0,0.9702709114185554
1,54809.0,0,1,1,1.0
0,41580.0,15,1,0,0.9767727099997034
0,80336.0,12,9,2,1.0
0,47743.0,56,1,0,0.970286945031954
0,62972.0,39,4,2,0.9954782559712481
1,57333.0,55,5,1,1.0
0,32313.0,60,0,0,0.983375601560995
1,84953.0,73,10,1,1.0
0,27071.0,90,0,0,0.9850200682736188
0,68148.0,86,4,2,0.9886572168011575
0,65735.0,37,2,0,0.8205189739681089
1,86836.0,7,10,1,1.0
0,4023.0,29,0,0,0.9451287016640125
0,30093.0,19,0,0,0.9865163602695624
0,57705.0,14,1,0,0.940371654042904
0,25008.0,72,0,0,0.9858034411237017
1,83257.0,56,10,1,1.0
0,22280.0,85,0,0,0.9855360385823131
0,72159.0,62,6,2,0.9999999929835173
1,64260.0,1,5,1,1.0
1,82733.0,28,4,1,1.0
0,74290.0,70,8,2,1.0
0,58217.0,84,0,0,0.6415427689601052
0,21024.0,89,0,0,0.9852867404392459
0,70116.0,73,8,2,1.0
0,54006.0,42,1,0,0.9541916933620755
0,69063.0,16,3,2,0.7003398754369993
0,11448.0,16,0,0,0.9749338041299401
0,61825.0,56,2,0,0.8599379027269579
0,70886.0,65,4,2,0.9896290627591293
1,69109.0,10,6,1,1.0
1,60208.0,13,3,1,1.0
0,32889.0,78,1,0,0.9766306554291304
0,34738.0,51,0,0,0.9817174627067214
0,30538.0,27,0,0,0.9860033900331547
1,82326.0,30,10,1,1.0
0,26642.0,71,0,0,0.9856047336622978
0,69932.0,97,6,2,0.9999999905070684
0,44503.0,83,0,0,0.94857375111283
0,60200.0,3,2,0,0.8648956102832834
0,49638.0,71,0,0,0.9059458441512159
0,23830.0,3,0,0,0.9872721111414504
1,33051.0,15,1,1,1.0
0,72905.0,52,7,2,0.9999999999998073
0,69702.0,8,7,2,0.9999999999999765
0,70300.0,89,5,2,0.999967790564583
1,70643.0,66,8,1,1.0
1,30396.0,22,1,1,1.0
0,50616.0,56,0,0,0.902180492443834
0,62772.0,74,6,2,0.999999998909723
0,30298.0,48,1,0,0.9722446109673353
0,52413.0,67,1,0,0.9576270546667157
0,44155.0,24,1,0,0.9754037068070086
1,86979.0,67,5,1,1.0
0,76532.0,38,5,2,0.9999706178993458
0,42081.0,86,3,2,0.8648034710763775
0,67546.0,90,10,2,1.0
0,88420.0,87,7,2,0.9999999999844958
0,31158.0,62,0,0,0.9840807889588813
0,61671.0,23,4,2,0.9967168164916536
0,69719.0,99,3,2,0.6146876034105593
0,49160.0,29,1,0,0.9691048066211191
0,24882.0,52,1,0,0.9611792417539161
0,90933.0,90,6,2,0.9999998401976955
0,113734.0,9,0,2,0.9999999943175379
0,59292.0,71,5,2,0.9999958772299588
0,45759.0,13,0,0,0.9611622975878441
0,22148.0,16,0,0,0.9864905506444246
0,73395.0,94,4,2,0.985049046582918
0,29819.0,77,0,0,0.9842368906497981
0,45688.0,20,1,0,0.9742473975736589
0,62820.0,51,4,2,0.9948718378114763
0,60491.0,81,11,2,1.0
0,33235.0,71,0,0,0.9819582449137405
0,35701.0,36,0,0,0.9817839371346005
0,31535.0,95,1,0,0.9767641489448688
0,92556.0,32,5,2,0.9999417269891223
0,67384.0,32,8,2,1.0
0,80573.0,85,6,2,0.9999999531121031
1,77870.0,93,5,1,1.0
0,52278.0,24,5,2,0.9999996432390256
1,57107.0,44,4,1,1.0
0,18929.0,15,0,0,0.9848740746058683
0,36038.0,82,0,0,0.9775824006310557
0,20180.0,27,1,0,0.9327966961242706
0,34230.0,72,0,0,0.9808372031878482
0,31878.0,7,0,0,0.986428221291818
0,70932.0,57,2,0,0.7268646406924095
1,91249.0,84,9,1,1.0
0,77598.0,53,5,2,0.999960035205846
0,80982.0,48,5,2,0.9999517088315949
0,22701.0,2,0,0,0.9869778625933187
0,55212.0,65,2,0,0.893247555516691
0,70617.0,45,3,2,0.6816482062122069
1,64849.0,42,3,1,1.0
0,62694.0,29,3,2,0.6876140324871
0,61917.0,83,0,2,0.558278054865606
0,67472.0,93,2,0,0.7947943912742772
0,21059.0,40,0,0,0.985702247044787
0,29543.0,47,1,0,0.9710736947669257
0,75903.0,50,6,2,0.9999999888620279
0,34984.0,40,0,0,0.9822476651163595
1,54998.0,3,2,1,1.0
1,54356.0,62,2,1,1.0
0,34242.0,25,0,0,0.983956736177076
0,25410.0,48,0,0,0.9863164868803528
1,73356.0,56,11,1,1.0
0,28320.0,68,0,0,0.9852251536640283
0,23763.0,64,0,0,0.9859482101900996
0,72570.0,67,6,2,0.9999999915490663
0,34529.0,94,2,0,0.8245876474223666
0,70792.0,82,4,2,0.9877181250339253
1,63211.0,3,8,1,1.0
0,83891.0,24,7,2,0.9999999999985272
0,36065.0,54,0,0,0.9798860328719613
0,39898.0,20,0,0,0.9772318439538894
0,51141.0,96,1,0,0.9599321997777152
0,56939.0,19,3,2,0.7454495256628931
0,80872.0,60,4,2,0.9888017130843801
1,72335.0,2,4,1,1.0
0,61798.0,13,2,0,0.8564621586441205
0,76842.0,37,8,2,1.0
0,29478.0,59,0,0,0.9850921886157777
0,46998.0,55,3,2,0.8311182161641689
1,96843.0,60,11,1,1.0
0,56551.0,48,1,0,0.9402259017467527
0,70053.0,38,5,2,0.9999861281683026
1,71670.0,8,3,1,1.0
0,44359.0,19,0,0,0.9654090783990896
1,40887.0,32,1,1,1.0
0,48877.0,27,0,0,0.937127311966611
0,74485.0,58,7,2,0.9999999999996527
0,64474.0,59,2,0,0.8355846941479156
0,77226.0,29,8,2,1.0
1,72643.0,60,10,1,1.0
0,85738.0,41,6,2,0.9999999589805171
0,55686.0,27,3,2,0.7484317964855215
0,39062.0,28,0,0,0.9777983603391412
1,34600.0,8,2,1,1.0
0,40794.0,18,3,2,0.9430960547100091
0,54690.0,76,1,0,0.9464402270170845
0,4428.0,0,0,0,0.9439672009955957
0,32632.0,32,4,2,0.9999876999559291
0,38236.0,2,0,0,0.9817668425910946
1,36781.0,16,1,1,1.0
1,31385.0,56,0,1,1.0
0,24570.0,97,0,0,0.9854224229411468
1,25509.0,15,0,1,1.0
0,94642.0,35,7,2,0.999999999986495
0,58646.0,3,1,0,0.9370784583151277
0,53201.0,49,3,2,0.7468786388734348
0,21994.0,4,0,0,0.9866787582952885
0,57113.0,45,1,0,0.9371989534147497
0,51373.0,37,5,2,0.9999996322064345
0,23477.0,39,0,0,0.9863754482166818
0,58116.0,38,3,2,0.7062849516142667
1,72968.0,8,5,1,1.0
0,39791.0,89,1,0,0.9777904399308965
1,91712.0,47,7,1,1.0
0,94472.0,75,5,2,0.9999112572405714
0,13672.0,86,0,0,0.9804851144292607
1,96547.0,4,6,1,1.0
1,79205.0,73,5,1,1.0
0,56559.0,46,3,2,0.7098347533353169
0,32644.0,38,1,0,0.9743450457180068
0,67506.0,73,1,0,0.7350705972073538
0,24206.0,66,0,0,0.9859332291701767
0,28420.0,36,0,0,0.986296099577153
1,22979.0,29,2,1,1.0
0,33279.0,29,0,0,0.9844259507959277
0,46423.0,6,0,0,0.9600409009708851
0,30368.0,97,0,0,0.9831231475918483
0,63684.0,61,4,2,0.9937606161183135
0,41638.0,68,5,2,0.9999999522164471
0,68805.0,73,1,0,0.6847322804941373
0,65814.0,90,2,0,0.8207542761622939
0,71964.0,81,6,2,0.9999999899105805
0,39146.0,1,0,0,0.980652660339386
1,96876.0,79,7,1,1.0
0,34445.0,92,2,0,0.8211268453059088
1,68281.0,31,9,1,1.0
0,37284.0,46,0,0,0.9788407724044939
1,36790.0,14,1,1,1.0
0,27943.0,89,0,0,0.9847324726501607
