NumWebPurchases,Income,Recency,NumWebVisitsMonth,cluster_em,cluster_em_probability
1,42997.0,91,7,0,0.9504662208348572
1,48918.0,21,4,0,0.7943632837668797
2,60033.0,28,2,2,0.8152236670381944
2,34043.0,97,9,0,0.9872550614886159
7,57811.0,49,5,2,0.9999994114189366
4,78569.0,14,1,2,0.9998638188062522
2,7500.0,5,6,0,0.999740141429142
1,157733.0,37,1,1,0.9999999999902638
5,94384.0,62,2,2,0.9999994423250033
2,23148.0,83,7,0,0.9953716682285739
5,44267.0,48,9,2,0.9561869225690937
5,71626.0,94,3,2,0.9998540384886704
10,60894.0,61,7,2,0.9999999999999973
7,50200.0,70,8,2,0.9999966012034786
5,81051.0,43,2,2,0.9999899477570745
10,65169.0,23,6,2,0.9999999999999991
11,59868.0,37,6,2,1.0
5,65695.0,50,4,2,0.9994972439169362
7,64857.0,78,4,2,0.9999997926077986
6,45143.0,74,7,2,0.9994907586412938
4,74805.0,14,2,2,0.9995266426600549
3,59060.0,77,4,2,0.8525096166570938
3,27238.0,39,9,0,0.9736058111560454
3,47009.0,89,4,0,0.6430392545068847
1,46094.0,62,7,0,0.929917166479794
3,40321.0,59,7,0,0.8719486768266304
1,37235.0,68,4,0,0.9759430532448963
5,81843.0,13,3,2,0.9999883698480052
6,46692.0,37,6,2,0.9996909773664073
5,77382.0,36,1,2,0.9999833277743804
7,37774.0,28,9,2,0.9999927550072835
3,18393.0,2,8,0,0.9888434191689223
6,72828.0,17,7,2,0.9999804223576053
3,24711.0,86,7,0,0.9797512065360866
3,45503.0,54,5,0,0.7052067099264102
1,6560.0,2,17,0,0.9999311595989286
8,71604.0,3,4,2,0.9999999998464206
2,27244.0,84,7,0,0.9920448723434411
6,48752.0,8,9,2,0.9995021076218245
7,71434.0,4,4,2,0.9999999621011975
4,90842.0,57,1,2,0.9999929518218698
6,88097.0,24,9,2,0.9999486987865791
5,51948.0,51,5,2,0.9935917068308291
2,71853.0,29,1,2,0.9913418424814416
3,35876.0,13,6,0,0.9193246262116104
1,40049.0,23,6,0,0.9648288253005051
7,39660.0,36,9,2,0.9999930730636394
5,50127.0,88,6,2,0.9886009121431464
5,43263.0,2,5,2,0.9793324738302
3,62845.0,3,8,2,0.5706860177079487
1,18929.0,15,6,0,0.9989577900728015
1,24367.0,58,9,0,0.9968598316392077
2,33249.0,11,6,0,0.9838934770511881
1,26887.0,27,6,0,0.9959075121665336
5,50150.0,32,5,2,0.9921441629401965
10,62061.0,12,6,2,0.9999999999999991
4,85696.0,88,1,2,0.9999698115381737
4,76542.0,91,2,2,0.999571152507558
6,70515.0,12,2,2,0.999997323241995
0,18227.0,21,8,0,0.9979104567589165
4,69139.0,23,4,2,0.9964507687972727
6,69109.0,10,4,2,0.9999943230755348
8,69627.0,35,5,2,0.9999999995976028
3,38136.0,69,8,0,0.9171830346472366
6,62159.0,68,4,2,0.999972227695291
5,80695.0,85,2,2,0.9999861295067609
2,33316.0,34,6,0,0.9832425221896393
8,58554.0,55,7,2,0.9999999963653514
2,17256.0,10,8,0,0.9977562636437166
6,53034.0,30,8,2,0.9997393708614033
8,52203.0,36,6,2,0.9999999954371113
2,59601.0,14,8,0,0.7786461762996949
6,75154.0,79,3,2,0.9999979081728306
6,47025.0,52,6,2,0.9996785173553747
1,37971.0,97,8,0,0.9808732637708191
4,41335.0,24,7,2,0.5971635621926454
3,67267.0,0,2,2,0.9846903569805532
4,57338.0,96,5,2,0.9500703247044544
2,50523.0,89,6,0,0.789842885940847
1,35791.0,94,8,0,0.9852144936063183
4,50611.0,98,6,2,0.8380664712759281
8,56242.0,72,6,2,0.9999999960016552
7,48904.0,1,8,2,0.9999977464119345
4,56243.0,26,5,2,0.9513089973870242
2,21355.0,5,6,0,0.9975980101735954
5,57420.0,22,7,2,0.9950477090303013
4,46390.0,56,7,2,0.7160176920898599
3,54342.0,74,6,2,0.5719859185355026
2,20895.0,24,9,0,0.996421857228256
5,92344.0,9,1,2,0.9999996683556559
1,26907.0,10,7,0,0.9957800894240728
1,44964.0,35,8,0,0.9628585482919492
8,75507.0,56,3,2,0.9999999998998339
4,53761.0,7,5,2,0.9318506338670693
2,22682.0,51,4,0,0.9985401359555286
1,38887.0,17,7,0,0.9761787331898791
1,41658.0,30,4,0,0.946498254684447
2,29791.0,21,5,0,0.9921019149503472
6,63915.0,2,5,2,0.9999821294550768
1,39996.0,85,6,0,0.9594650130031334
2,26759.0,65,6,0,0.9936581614354455
9,63841.0,64,6,2,0.9999999999974625
6,51039.0,11,7,2,0.9998077809844476
5,60544.0,92,6,2,0.9970483660852261
9,65685.0,54,5,2,0.9999999999986269
4,37716.0,4,7,0,0.5006568091417517
5,36864.0,53,8,2,0.9413192017070064
8,44511.0,39,8,2,0.9999999875603436
3,36947.0,49,9,0,0.9435535418619472
6,47352.0,70,7,2,0.9996029874267455
7,67087.0,40,4,2,0.9999998939331157
4,57045.0,40,3,2,0.967674323167507
3,36957.0,43,9,0,0.9433271499640514
7,69389.0,17,4,2,0.9999999402980895
5,80134.0,40,6,2,0.9998367240623813
1,43142.0,84,7,0,0.950311779024897
5,80589.0,25,1,2,0.9999929842854428
5,34412.0,62,9,2,0.9153959568509281
4,57537.0,83,4,2,0.9629744266427395
2,22634.0,47,8,0,0.9955612646819443
2,51315.0,45,2,0,0.6656935465759651
2,36026.0,34,6,0,0.9744759656469371
2,24639.0,3,6,0,0.9959508456741212
1,34578.0,1,6,0,0.9863772092132234
2,65704.0,18,1,2,0.9554956276310725
4,63810.0,45,8,2,0.9083746907578236
1,54132.0,81,7,0,0.8052888735897138
1,18690.0,77,8,0,0.9980879978627762
2,28164.0,23,7,0,0.9919061225449826
1,34596.0,48,8,0,0.9886514025484149
1,43269.0,61,8,0,0.9678325161618043
2,38741.0,60,7,0,0.9654539775167326
6,31907.0,75,7,2,0.9980038640154917
1,27100.0,64,7,0,0.9948501018228962
1,31163.0,54,6,0,0.9909907474496662
6,92533.0,84,2,2,0.9999999630456011
2,34853.0,75,6,0,0.9775195623033887
6,70844.0,16,7,2,0.999975996576376
1,31086.0,79,8,0,0.9917863789483322
5,60544.0,92,6,2,0.9970483660852261
0,20491.0,16,7,0,0.9974320385756265
1,42523.0,96,2,0,0.9424308776184959
3,39922.0,30,8,0,0.8997945765159332
2,33402.0,60,8,0,0.9850783671723137
1,36408.0,11,6,0,0.9811004237491812
3,21645.0,75,9,0,0.9828729309570666
3,78427.0,36,3,2,0.998101444000114
7,82657.0,71,4,2,0.9999999893949747
2,51876.0,88,1,0,0.6621943558571654
4,78041.0,93,2,2,0.9996942044749407
10,52852.0,93,8,2,0.9999999999999911
4,70038.0,54,2,2,0.9983101622278338
4,69401.0,41,2,2,0.9981292654509475
3,46053.0,46,5,0,0.683705037750964
3,77343.0,28,1,2,0.9990194939417637
3,73892.0,40,1,2,0.9974819050718117
2,40304.0,82,7,0,0.9568359355151544
7,32727.0,38,8,2,0.9999900367533593
4,68695.0,3,2,2,0.9980821602363897
4,43300.0,87,8,2,0.5524646315873791
2,26290.0,49,6,0,0.9942836748958871
6,93790.0,16,2,2,0.9999999838543242
5,38410.0,65,6,2,0.9519334050700463
7,64866.0,9,5,2,0.999999844719509
4,57957.0,24,3,2,0.974427249364808
1,46015.0,25,7,0,0.9352340108803486
3,16531.0,43,7,0,0.9929356764448309
1,28072.0,10,7,0,0.9950082480738034
2,49476.0,29,2,0,0.7608521873023366
8,50725.0,45,8,2,0.9999999913619746
4,83844.0,57,1,2,0.9999577461692345
0,41145.0,20,3,0,0.9138651184208375
9,67419.0,29,5,2,0.9999999999991687
1,23162.0,82,6,0,0.9973104976128041
4,34380.0,68,8,0,0.6454630014380192
1,34704.0,65,5,0,0.9837583490805102
8,94871.0,99,7,2,0.9999999997604831
6,65148.0,9,4,2,0.9999886975878315
3,39898.0,20,7,0,0.8751324171594071
7,64857.0,78,4,2,0.9999997926077986
2,59892.0,26,3,2,0.7863199679182787
3,41020.0,68,3,0,0.8753471040187409
7,57072.0,79,5,2,0.9999991822704336
10,60474.0,25,7,2,0.9999999999999982
5,62807.0,83,5,2,0.9986428754109857
1,19414.0,32,8,0,0.9982374946115576
1,19107.0,49,7,0,0.9984231639068839
7,75484.0,50,4,2,0.9999999713045118
6,70379.0,84,4,2,0.9999924692435721
4,79419.0,96,2,2,0.9997748028727623
8,64014.0,56,7,2,0.9999999977424965
11,76998.0,85,6,2,1.0
6,49854.0,63,6,2,0.9997614231175477
7,60585.0,17,5,2,0.9999996917945833
6,42873.0,11,8,2,0.9994551964103259
7,87679.0,62,4,2,0.9999999957186647
7,57867.0,48,6,2,0.9999992731373063
2,35765.0,86,6,0,0.9737699055115339
4,65492.0,73,2,2,0.9948233784234786
2,32952.0,36,7,0,0.9843072658433701
4,53374.0,34,9,2,0.6665254753624079
9,71706.0,16,5,2,0.9999999999995888
9,68487.0,48,4,2,0.9999999999993037
4,53253.0,61,5,2,0.9149150044799325
1,31163.0,54,6,0,0.9909907474496662
7,42014.0,56,8,2,0.9999943863228187
8,54108.0,74,8,2,0.9999999910488375
5,49667.0,35,8,2,0.9818701858863689
4,63206.0,65,2,2,0.9914407791175641
5,57136.0,48,6,2,0.9962068329710941
11,46772.0,88,8,2,1.0
2,78931.0,19,1,2,0.9987519256180006
5,53977.0,21,5,2,0.9959122245400601
3,84219.0,27,1,2,0.9998422682340887
3,46098.0,86,8,0,0.8320959850892651
10,73538.0,92,7,2,0.9999999999999982
4,79529.0,1,2,2,0.9998534816397536
3,20981.0,14,8,0,0.9852554030805546
4,51766.0,74,5,2,0.8906108766253428
10,55759.0,84,8,2,0.9999999999999929
2,33039.0,4,5,0,0.9861238454494947
3,37787.0,50,8,0,0.9192166984083695
2,27242.0,2,9,0,0.993843146068552
10,87188.0,73,3,2,1.0
4,69930.0,21,3,2,0.9979682634840709
2,37697.0,82,6,0,0.9651050778910537
2,37401.0,14,7,0,0.9722530111582578
0,3502.0,56,14,0,0.9995483567890946
7,58597.0,20,7,2,0.9999992317668938
4,82032.0,54,1,2,0.9999336737612499
2,28087.0,77,7,0,0.991227710368769
4,74004.0,5,3,2,0.9992000256477486
1,19740.0,65,5,0,0.9989953740064476
6,57036.0,33,9,2,0.9996475639332767
5,53083.0,65,7,2,0.9902181443612271
7,69283.0,41,5,2,0.9999998928021525
3,46098.0,86,8,0,0.8320959850892651
3,23331.0,92,8,0,0.9804787321531102
5,23331.0,97,9,2,0.8273803993216513
1,9255.0,91,8,0,0.9993281338516168
3,67786.0,0,1,2,0.9884342489350526
3,71969.0,59,8,2,0.7503736870154384
11,59235.0,4,7,2,1.0
3,31928.0,5,7,0,0.9512938014008202
9,74881.0,48,5,2,0.9999999999996021
5,65819.0,99,3,2,0.9995217365825079
0,51411.0,81,5,0,0.529043601653679
9,51983.0,95,7,2,0.9999999999865743
3,42386.0,43,8,0,0.8750798731497772
2,30390.0,5,6,0,0.9898332430671077
4,30983.0,50,8,0,0.7102217761787815
8,66033.0,76,7,2,0.9999999977100096
0,37284.0,46,6,0,0.956255711969505
1,57530.0,68,1,2,0.7266492070441019
4,76800.0,33,1,2,0.9997671608229743
6,63943.0,50,5,2,0.9999755613167335
4,76081.0,85,2,2,0.9995337822059828
9,67445.0,63,6,2,0.9999999999982734
1,37054.0,89,7,0,0.9778720129931227
4,47175.0,81,8,2,0.6434512854145039
1,31859.0,77,7,0,0.9895576175245052
2,27215.0,50,6,0,0.9933800079513019
7,70179.0,10,5,2,0.9999999275901104
3,39922.0,30,8,0,0.8997945765159332
7,49681.0,66,7,2,0.9999974113701317
1,24645.0,16,8,0,0.9968574336933346
5,79865.0,12,1,2,0.9999922059842148
3,44322.0,30,8,0,0.849511373649738
6,47958.0,8,5,2,0.9997866066243457
5,63972.0,93,4,2,0.9991577734631599
5,75315.0,14,2,2,0.9999686558013241
11,55517.0,53,9,2,1.0
6,75283.0,26,4,2,0.9999978402956187
7,82800.0,23,3,2,0.9999999961634769
2,38998.0,92,8,0,0.9716612946567532
3,90638.0,29,1,2,0.99997108247201
1,27161.0,41,7,0,0.9951803292756725
7,42014.0,56,8,2,0.9999943863228187
5,38201.0,19,8,2,0.9533493142129412
3,45203.0,4,6,0,0.7315163485324283
4,81574.0,89,1,2,0.9999136693281319
2,34935.0,71,7,0,0.9786578717685483
7,60482.0,81,7,2,0.9999989667229316
1,34633.0,31,6,0,0.9851270753442563
4,78093.0,53,1,2,0.9998188080482219
5,82460.0,78,1,2,0.999994014841339
2,45903.0,80,4,0,0.8561653664635829
3,81361.0,18,1,2,0.999672039298339
1,35860.0,37,5,0,0.9814359260180257
3,40442.0,52,7,0,0.8697716753023816
3,61482.0,39,2,2,0.9359236062394758
3,34968.0,11,7,0,0.9295272170828001
7,75794.0,33,3,2,0.9999999841634365
3,31497.0,22,8,0,0.9561572095931711
4,74268.0,83,2,2,0.9992962767331435
2,13724.0,43,9,0,0.998044137996431
6,45143.0,74,7,2,0.9994907586412938
2,52569.0,54,3,0,0.5873046562760095
7,48432.0,3,8,2,0.999997627471531
3,17144.0,96,7,0,0.9919413179848348
7,36108.0,68,9,2,0.9999897419934134
2,76445.0,2,6,2,0.943147478477359
1,36663.0,40,2,0,0.9885418954330246
8,53843.0,64,7,2,0.9999999940088395
4,90226.0,26,2,2,0.9999867530880271
4,70638.0,69,3,2,0.9979048146963904
1,44512.0,57,4,0,0.9006890695572275
2,27116.0,78,7,0,0.9922671935059642
2,54072.0,71,8,0,0.869330750191437
5,71855.0,59,3,2,0.9998837010844981
10,51250.0,28,9,2,0.9999999999999938
7,60432.0,61,6,2,0.999999408452307
4,65526.0,22,2,2,0.9956662349972298
4,68655.0,95,3,2,0.9965329558346898
2,12393.0,38,9,0,0.9982851142194008
6,64509.0,19,4,2,0.9999864883731967
5,33955.0,92,8,2,0.9163519967011546
1,31353.0,24,8,0,0.9927697350717128
5,55434.0,21,4,2,0.9971878121400208
1,28359.0,35,7,0,0.9943911883867079
3,57100.0,9,3,2,0.8361643226832793
4,69139.0,23,4,2,0.9964507687972727
9,52973.0,92,8,2,0.9999999999843112
3,51717.0,55,7,0,0.6159090675944723
2,18793.0,14,8,0,0.997303939417395
5,66664.0,78,3,2,0.999634617493755
8,50664.0,64,9,2,0.9999999850509794
3,54414.0,49,4,2,0.7084191227634662
5,54549.0,8,7,2,0.993584280524166
3,47111.0,35,9,0,0.8777915676718095
6,41003.0,11,6,2,0.9994402766729527
4,19444.0,8,7,0,0.9045126097697846
3,36301.0,53,7,0,0.9187164914170673
9,73059.0,36,4,2,0.9999999999996954
4,42731.0,64,5,2,0.6542898612074354
2,52854.0,43,5,0,0.6518345627385651
1,22775.0,40,8,0,0.9972867660758457
4,46681.0,52,5,2,0.7883215696409349
11,59821.0,11,8,2,1.0
8,50002.0,21,7,2,0.9999999942274274
3,69755.0,23,1,2,0.9927745540390969
2,44078.0,17,5,0,0.9030455322806303
1,30560.0,6,7,0,0.9929371587403016
1,35924.0,56,5,0,0.9801972007834014
2,64140.0,71,5,2,0.8019739750183204
9,56386.0,51,9,2,0.9999999999867315
1,24594.0,94,5,0,0.9972274455157356
7,75774.0,27,4,2,0.9999999776236745
0,39228.0,1,4,0,0.9422074960526939
6,58494.0,56,6,2,0.9999233376355394
5,58684.0,71,2,2,0.9981984294791365
7,57136.0,18,6,2,0.999999370361513
2,56551.0,48,4,2,0.5873217999173646
2,22448.0,86,3,0,0.9991554098585971
3,82014.0,48,6,2,0.9886991225409814
3,34213.0,2,9,0,0.9532559943855736
0,157146.0,13,1,1,0.9999999999997922
1,25358.0,57,6,0,0.9964838324901564
2,35544.0,77,7,0,0.9767125889870937
5,36634.0,0,7,2,0.9532758981981505
5,62670.0,57,3,2,0.9992588965568538
7,50334.0,24,6,2,0.9999984926472313
4,72066.0,55,2,2,0.9989427551571881
6,50729.0,62,6,2,0.9997876086478076
5,34916.0,89,9,2,0.911021005912313
6,64892.0,77,4,2,0.999981614739973
3,43602.0,45,6,0,0.7829738477381938
1,33996.0,46,4,0,0.9884571251057409
2,41473.0,80,7,0,0.9500614145207344
6,63246.0,60,4,2,0.9999780849980787
1,36732.0,71,2,0,0.9871861415420019
7,69084.0,43,8,2,0.9999993152976979
11,77766.0,97,6,2,1.0
4,37929.0,49,7,0,0.5174621746926006
5,86610.0,66,2,2,0.9999967094051355
7,80141.0,20,6,2,0.9999999610096316
6,72635.0,54,3,2,0.9999971232726821
8,69016.0,61,5,2,0.9999999994356146
1,20193.0,18,4,0,0.9994318043488899
5,27573.0,45,8,2,0.8776709184716679
1,15862.0,26,8,0,0.9988768374214697
5,49544.0,0,7,2,0.9890587119279066
2,33228.0,28,7,0,0.983879350770654
5,70440.0,49,3,2,0.9998529478536924
3,38232.0,84,5,0,0.8940336279266621
2,22554.0,38,5,0,0.9978002347070138
0,23536.0,53,3,0,0.9984539303807024
4,49413.0,88,5,2,0.8427668844271419
1,42231.0,99,5,0,0.9313807856484425
4,78789.0,12,2,2,0.9998166793231662
10,56534.0,35,8,2,0.9999999999999964
8,58350.0,5,6,2,0.9999999982971399
3,81217.0,77,1,2,0.9995982225406087
7,49090.0,45,7,2,0.999997641783657
8,61787.0,71,5,2,0.999999998365511
1,18169.0,40,8,0,0.9984375691309431
1,24336.0,82,7,0,0.9962787801184875
2,18222.0,70,8,0,0.9971410685271249
3,62335.0,87,2,2,0.9433930252853879
1,42033.0,95,7,0,0.956000656853373
4,86580.0,72,1,2,0.9999775418686143
1,41437.0,5,7,0,0.9667671594609415
9,73705.0,86,5,2,0.999999999999285
8,61064.0,80,6,2,0.9999999974768929
3,38452.0,62,7,0,0.8962268346355976
3,18358.0,49,7,0,0.9910517167886939
8,55012.0,85,5,2,0.999999995429917
3,9722.0,7,8,0,0.9955578951073641
3,38175.0,6,7,0,0.8966114808374885
7,58656.0,25,6,2,0.9999994471668519
5,52117.0,55,7,2,0.9895780553496568
7,64813.0,81,5,2,0.9999997204442308
3,54222.0,98,3,2,0.7089920477637953
4,83512.0,31,1,2,0.9999590358775452
8,77520.0,30,4,2,0.999999999921358
1,41154.0,98,5,0,0.9431992675916243
5,80398.0,92,3,2,0.9999751021248428
3,18746.0,41,6,0,0.9934660324868989
6,35196.0,68,8,2,0.998625702624877
6,60230.0,78,5,2,0.9999493090570445
2,22108.0,46,7,0,0.9962756895303202
4,44392.0,71,7,2,0.6575548311963394
7,55424.0,6,6,2,0.9999992928796284
1,17688.0,82,8,0,0.9982663694244224
7,92491.0,71,3,2,0.9999999990295603
5,90273.0,32,2,2,0.9999988409722331
6,82571.0,28,2,2,0.9999997896216007
6,38513.0,20,8,2,0.9991756351565084
2,16653.0,10,6,0,0.998856872365377
4,42586.0,7,8,2,0.5820662685865458
1,23529.0,67,6,0,0.9972994613132652
9,74881.0,48,5,2,0.9999999999996021
7,71107.0,61,4,2,0.9999999351497489
2,46910.0,36,6,0,0.8717096840770939
1,18690.0,77,8,0,0.9980879978627762
1,37244.0,90,7,0,0.9772282282645302
3,82427.0,35,1,2,0.9997401304589169
5,75342.0,38,4,2,0.9999175551862903
7,70044.0,46,5,2,0.9999998997331475
8,79146.0,33,6,2,0.999999999789936
4,77437.0,70,1,2,0.9997707008186923
6,54984.0,51,7,2,0.9998387137056091
1,42403.0,18,8,0,0.9733424828968522
4,55761.0,97,6,2,0.9139956095630964
6,37292.0,32,8,2,0.9990293215376989
3,45576.0,9,8,0,0.8282541363068714
6,70321.0,6,4,2,0.9999955384078749
11,58086.0,80,8,2,1.0
4,81795.0,74,2,2,0.9998812728258667
1,28389.0,49,7,0,0.9941162343425727
6,66835.0,21,2,2,0.9999935900424285
7,69901.0,95,5,2,0.9999998466847428
4,80360.0,56,2,2,0.9998464945690867
8,63342.0,48,6,2,0.9999999985488097
5,44989.0,26,6,2,0.9823123008492499
1,31859.0,3,7,0,0.9915529082269138
7,51569.0,39,8,2,0.9999975532470061
2,30372.0,33,7,0,0.9889362074361836
1,16014.0,42,3,0,0.9998706089054886
2,41120.0,80,6,0,0.9421453752693288
5,39763.0,9,9,2,0.9495032680085053
1,38725.0,52,4,0,0.9687988729704147
7,77981.0,78,5,2,0.9999999571585558
7,62905.0,68,4,2,0.9999997357154261
2,13533.0,45,7,0,0.9988304888183867
3,59481.0,47,2,2,0.8989308511806618
9,72117.0,34,5,2,0.9999999999995186
2,21955.0,81,6,0,0.9968891183961327
9,67131.0,72,6,2,0.9999999999980274
1,36802.0,23,5,0,0.9786998725913115
2,71853.0,29,1,2,0.9913418424814416
2,28249.0,80,6,0,0.991775829637619
3,47808.0,30,7,0,0.7188923019469993
3,25509.0,15,9,0,0.9770603638199576
4,51012.0,86,6,2,0.849349425173847
3,70596.0,68,2,2,0.9920316043379764
2,85431.0,54,0,2,0.9998633528457349
1,42664.0,44,6,0,0.9442134437265831
4,42586.0,7,8,2,0.5820662685865458
3,29760.0,87,8,0,0.9631944728038587
5,28973.0,59,8,2,0.8864564384197589
3,39435.0,16,7,0,0.8812143218393605
2,65370.0,1,1,2,0.9518091386004058
2,20194.0,64,6,0,0.997728428476325
2,42473.0,72,5,0,0.9223958522435558
9,64590.0,98,6,2,0.9999999999965956
11,71232.0,91,7,2,1.0
5,34600.0,8,8,2,0.9386211586259623
5,46904.0,20,8,2,0.9782593974310546
6,49094.0,6,6,2,0.9998099184697491
2,36075.0,54,6,0,0.973661118328721
2,60839.0,72,8,0,0.7594995813898443
6,77298.0,46,3,2,0.9999989082734793
2,34026.0,11,5,0,0.9832735902248202
1,48918.0,21,4,0,0.7943632837668797
3,82122.0,89,1,2,0.9996728113118912
2,37697.0,82,6,0,0.9651050778910537
3,34074.0,69,6,0,0.9380108154365963
1,28520.0,55,6,0,0.9941345839324992
3,62535.0,13,3,2,0.9439499783534334
3,36273.0,80,6,0,0.916134252689879
6,63404.0,97,4,2,0.9999731771829181
7,75774.0,27,4,2,0.9999999776236745
7,78416.0,99,3,2,0.999999982920282
10,75702.0,87,6,2,0.9999999999999991
3,59385.0,85,5,2,0.8135170252405606
5,37070.0,30,7,2,0.950664352649601
1,44689.0,82,7,0,0.9393047088975743
5,53977.0,21,5,2,0.9959122245400601
23,7144.0,92,0,2,1.0
2,18701.0,95,5,0,0.998732192012701
4,90369.0,2,1,2,0.9999939546303062
3,63159.0,74,3,2,0.9454137759870285
1,37758.0,49,8,0,0.983491719274361
4,46757.0,71,9,2,0.524684669636472
4,79734.0,72,1,2,0.9998713422938191
2,63207.0,68,7,0,0.5150320997250267
5,72071.0,4,2,2,0.99993774067793
1,21840.0,80,9,0,0.9973351222137051
9,58582.0,15,5,2,0.9999999999977653
5,72282.0,70,7,2,0.9987921830105095
6,50387.0,91,5,2,0.9997659339735058
1,32583.0,10,7,0,0.9904505515547212
5,62568.0,99,4,2,0.9988895927401716
2,44635.0,25,7,0,0.9283070826541514
2,33316.0,34,6,0,0.9832425221896393
4,63967.0,57,2,2,0.992998630062823
9,52513.0,84,7,2,0.9999999999884865
1,25293.0,51,8,0,0.9961989611572836
5,54111.0,97,5,2,0.9944670774753488
4,78394.0,13,2,2,0.999797881336316
3,80739.0,92,1,2,0.9995268249070471
4,22669.0,30,9,0,0.8322735525259255
4,29236.0,30,9,0,0.7516821650376575
4,44911.0,11,7,2,0.7028276059525468
6,54693.0,72,6,2,0.9998635999212904
4,48186.0,39,7,2,0.765559373392134
2,54809.0,0,4,0,0.5009046326697764
2,41580.0,15,5,0,0.9363722924132061
2,80336.0,12,1,2,0.9991581812938866
4,47743.0,56,6,2,0.7930481170996145
7,62972.0,39,6,2,0.9999996332599135
8,57333.0,55,6,2,0.999999996962011
4,32313.0,60,9,0,0.7169334648774838
3,84953.0,73,2,2,0.9997398489983321
2,27071.0,90,6,0,0.9930033729012648
4,68148.0,86,2,2,0.997075542792362
6,65735.0,37,7,2,0.9999521999781489
6,86836.0,7,5,2,0.9999994428911767
0,4023.0,29,19,0,0.9999847383899174
2,30093.0,19,7,0,0.989552489691262
8,57705.0,14,6,2,0.9999999980043617
1,25008.0,72,8,0,0.9960564855459308
5,83257.0,56,6,2,0.9998815237116573
1,22280.0,85,8,0,0.9969996048700949
4,72159.0,62,2,2,0.9989381648621735
4,64260.0,1,3,2,0.9937052802011251
8,82733.0,28,4,2,0.9999999999664126
10,74290.0,70,6,2,0.9999999999999991
2,58217.0,84,6,0,0.5332436301728269
2,21024.0,89,7,0,0.9964540603607317
2,70116.0,73,1,2,0.9858300625964631
8,54006.0,42,7,2,0.9999999951524248
5,69063.0,16,3,2,0.9998363500873648
1,11448.0,16,6,0,0.9997008888044233
4,61825.0,56,4,2,0.9843322600492453
5,70886.0,65,2,2,0.9998873607708489
6,69109.0,10,4,2,0.9999943230755348
8,60208.0,13,7,2,0.9999999978936964
2,32889.0,78,5,0,0.9849334341500617
1,34738.0,51,6,0,0.9840135498708417
9,30538.0,27,10,2,0.999999999973272
5,82326.0,30,2,2,0.999993034879822
2,26642.0,71,6,0,0.9936987517118367
7,69932.0,97,4,2,0.9999998945868278
2,44503.0,83,6,0,0.9056456068636966
6,60200.0,3,6,2,0.9999560838669376
1,49638.0,71,2,0,0.7411789905293459
1,23830.0,3,7,0,0.9973540959796605
9,33051.0,15,9,2,0.9999999999779972
3,72905.0,52,1,2,0.996643215415486
7,69702.0,8,4,2,0.9999999475100352
5,70300.0,89,8,2,0.9961158400364136
5,70643.0,66,6,2,0.9993206330882868
1,30396.0,22,7,0,0.9927833710244202
4,50616.0,56,7,2,0.806602753548387
5,62772.0,74,2,2,0.9992709247093227
1,30298.0,48,3,0,0.996262300191532
7,52413.0,67,7,2,0.9999979933093405
1,44155.0,24,4,0,0.9135066782162411
5,86979.0,67,2,2,0.9999969528520413
9,76532.0,38,5,2,0.999999999999714
6,42081.0,86,6,2,0.9992849260147093
4,67546.0,90,3,2,0.9957093282903732
4,88420.0,87,1,2,0.9999849508311056
2,31158.0,62,8,0,0.9882994221665468
10,61671.0,23,8,2,0.9999999999999973
2,69719.0,99,1,2,0.9841198372228628
3,49160.0,29,6,0,0.6057312107966469
1,24882.0,52,6,0,0.9968045247446953
4,90933.0,90,1,2,0.9999919370401734
27,113734.0,9,1,2,1.0
3,59292.0,71,3,2,0.8826279829242432
2,45759.0,13,7,0,0.9177603048554247
1,22148.0,16,7,0,0.9978344544155314
4,73395.0,94,2,2,0.9991037444713478
3,29819.0,77,6,0,0.9660237365013646
3,45688.0,20,4,0,0.6893235582155871
3,62820.0,51,1,2,0.9540432817322226
6,60491.0,81,5,2,0.9999503348056448
3,33235.0,71,7,0,0.9435069588680778
1,35701.0,36,6,0,0.9820526490894308
1,31535.0,95,7,0,0.9894371443341929
3,92556.0,32,0,2,0.9999904154266954
7,67384.0,32,5,2,0.999999869424086
4,80573.0,85,2,2,0.9998349974847435
5,77870.0,93,8,2,0.9979267267604514
10,52278.0,24,8,2,0.9999999999999956
4,57107.0,44,8,2,0.8386575632205342
1,18929.0,15,6,0,0.9989577900728015
3,36038.0,82,6,0,0.9187781824932105
2,20180.0,27,7,0,0.9972411062738555
1,34230.0,72,7,0,0.9857006474099748
1,31878.0,7,3,0,0.995253082131773
6,70932.0,57,3,2,0.9999959049521044
7,91249.0,84,4,2,0.9999999970627806
7,77598.0,53,3,2,0.9999999865950184
11,80982.0,48,5,2,1.0
1,22701.0,2,5,0,0.9986092998078382
4,55212.0,65,8,2,0.8019896804465597
3,70617.0,45,2,2,0.9924478111162517
9,64849.0,42,5,2,0.9999999999986624
9,62694.0,29,7,2,0.9999999999972076
2,61917.0,83,5,2,0.7308441731818012
4,67472.0,93,3,2,0.9955996949675272
3,21059.0,40,6,0,0.9907716596924144
3,29543.0,47,7,0,0.9638623600851941
6,75903.0,50,3,2,0.9999985236859881
1,34984.0,40,7,0,0.9854559252611433
4,54998.0,3,4,2,0.9532207093046814
