MntWines,Income,Kidhome,Marital_Status,cluster_em,cluster_em_probability
1,15287.0,1,Single,1,0.9999993664364233
291,66636.0,0,Partner,0,0.9999999568712772
544,50965.0,0,Partner,0,0.999999884100196
684,84618.0,0,Partner,0,0.9999993327163464
1,18351.0,0,Partner,0,0.9999999934707331
35,40451.0,0,Partner,0,0.9999999961133561
87,36317.0,0,Partner,0,0.9999999943681086
309,42213.0,0,Partner,0,0.9999999743923794
172,65748.0,0,Partner,0,0.9999999725667535
625,77044.0,0,Partner,0,0.9999996986211822
972,74918.0,0,Partner,0,0.9999985427129174
157,56721.0,1,Partner,1,0.9999957432539036
48,42160.0,1,Single,1,0.9999995454670201
279,61559.0,0,Single,0,0.9999999899986953
132,33629.0,1,Partner,1,0.9999987669107107
919,68682.0,0,Partner,0,0.9999989102704014
62,34377.0,0,Single,0,0.9999999980175547
1,8940.0,1,Single,1,0.9999983056507579
2,26228.0,1,Partner,1,0.9999994817598055
408,77297.0,0,Single,0,0.9999999490117992
51,40211.0,1,Partner,1,0.9999992146374705
62,33438.0,1,Single,1,0.9999996674252059
952,75032.0,0,Partner,0,0.9999987033283522
618,61284.0,0,Single,0,0.9999999513392636
11,22518.0,1,Partner,1,0.999999372946282
318,54730.0,0,Partner,0,0.9999999736988489
56,38452.0,1,Partner,1,0.9999992967036992
110,44421.0,1,Single,1,0.9999994386390257
23,38197.0,1,Partner,1,0.9999992771942915
27,41986.0,0,Single,0,0.9999999984598107
18,28427.0,1,Partner,1,0.999999471462272
18,37395.0,1,Partner,1,0.9999993067471942
303,64722.0,1,Partner,1,0.9999718732412213
97,55249.0,0,Partner,0,0.9999999908410526
997,84906.0,0,Partner,0,0.9999979408116202
5,28691.0,1,Partner,1,0.9999994890594417
95,44213.0,1,Single,1,0.9999994708072318
1,25707.0,1,Single,1,0.9999997197452866
46,59062.0,2,Partner,2,1.0
411,76624.0,0,Single,0,0.9999999521402867
244,66000.0,0,Partner,0,0.9999999650029305
152,27683.0,1,Partner,1,0.9999970875076098
1,1730.0,0,Single,0,0.9999999795431942
10,7500.0,1,Single,1,0.999997363902791
12,40521.0,1,Partner,1,0.9999990600488248
5,20427.0,1,Partner,1,0.9999993105218096
790,65106.0,0,Partner,0,0.9999995123196593
882,69969.0,0,Partner,0,0.9999991527471758
615,67433.0,0,Partner,0,0.9999998201213744
1004,77766.0,0,Partner,0,0.9999982179569986
133,74716.0,0,Partner,0,0.9999999267740467
595,68118.0,0,Single,0,0.9999999514374908
293,55158.0,1,Partner,1,0.9999869709900815
313,62972.0,0,Partner,0,0.9999999637244315
151,74190.0,0,Partner,0,0.9999999303471083
15,39356.0,1,Partner,1,0.9999991761598396
736,76653.0,0,Partner,0,0.9999995438804002
15,35860.0,1,Single,1,0.9999996829367218
982,90687.0,0,Single,0,0.9999993860544463
1142,73450.0,0,Partner,0,0.9999954730073162
28,31454.0,1,Partner,1,0.9999994569021382
46,47139.0,1,Single,1,0.999999216322889
897,83829.0,0,Single,0,0.9999996874207113
489,53378.0,1,Partner,1,0.992598926605717
25,19656.0,1,Partner,1,0.9999991104764246
145,45579.0,0,Partner,0,0.999999991869938
630,85485.0,0,Single,0,0.9999998238510721
760,55956.0,0,Partner,0,0.9999994957484911
420,64191.0,0,Single,0,0.9999999801957193
125,38808.0,1,Single,1,0.9999994611634757
464,57183.0,1,Partner,1,0.9983197437120795
6,23748.0,1,Single,1,0.9999996879720754
1090,66303.0,0,Partner,0,0.9999958343302315
3,37368.0,1,Partner,1,0.9999992616428511
24,40800.0,1,Partner,1,0.9999990989248505
737,71847.0,0,Single,0,0.9999998971131348
254,46149.0,0,Partner,0,0.999999983713023
817,78687.0,0,Partner,0,0.999999286529445
620,49118.0,0,Single,0,0.9999999319568952
13,37633.0,1,Partner,1,0.9999992808609611
113,39767.0,0,Partner,0,0.9999999935076005
7,26997.0,0,Partner,0,0.9999999959871024
16,33986.0,1,Single,1,0.999999707592144
462,57091.0,0,Partner,0,0.9999999372284771
22,46831.0,1,Partner,1,0.9999980412815341
968,83151.0,0,Partner,0,0.99999831334758
283,52531.0,0,Partner,0,0.999999979419185
1,15759.0,0,Partner,0,0.9999999918318183
14,22804.0,1,Single,1,0.999999650381542
30,43050.0,1,Partner,1,0.9999988948411588
4,42997.0,1,Single,1,0.9999993687763704
52,48918.0,1,Single,1,0.9999990391017819
62,60033.0,0,Partner,0,0.9999999884264312
20,34043.0,1,Partner,1,0.9999994260887947
545,57811.0,0,Partner,0,0.9999998950093014
558,78569.0,0,Partner,0,0.9999997274046811
6,7500.0,1,Single,1,0.9999975561967442
39,157733.0,1,Partner,2,1.0
1111,94384.0,0,Partner,0,0.9999947043622532
4,23148.0,0,Partner,0,0.9999999952151741
183,44267.0,1,Single,1,0.9999989434916475
546,71626.0,0,Partner,0,0.9999998423578429
606,60894.0,0,Partner,0,0.9999998458535794
266,50200.0,1,Partner,1,0.9999925844573213
1142,81051.0,0,Partner,0,0.9999959925610431
1074,65169.0,0,Partner,0,0.9999961005938748
771,59868.0,0,Partner,0,0.9999995257500741
371,65695.0,0,Partner,0,0.9999999456709358
556,64857.0,0,Single,0,0.9999999631062575
202,45143.0,0,Partner,0,0.999999988405726
209,74805.0,0,Partner,0,0.9999999177200809
35,59060.0,1,Partner,1,0.9999798006058448
37,27238.0,1,Single,1,0.9999996726941875
171,47009.0,0,Partner,0,0.9999999902971428
12,46094.0,1,Partner,1,0.9999980608122181
44,40321.0,1,Partner,1,0.9999991982716309
20,37235.0,1,Partner,1,0.999999318809482
779,81843.0,0,Partner,0,0.9999992739397026
170,46692.0,0,Partner,0,0.9999999903986794
491,77382.0,0,Partner,0,0.9999997977323245
173,37774.0,2,Single,2,1.0
7,18393.0,1,Partner,1,0.9999991673469515
1205,72828.0,0,Partner,0,0.9999926178023256
10,24711.0,0,Partner,0,0.9999999953879213
97,45503.0,1,Partner,1,0.9999988272196687
67,6560.0,0,Single,0,0.999999978309303
345,71604.0,0,Partner,0,0.9999999216279956
6,27244.0,1,Partner,1,0.9999994838806483
73,48752.0,1,Partner,1,0.9999982383994928
711,71434.0,0,Partner,0,0.9999996700249636
774,90842.0,0,Single,0,0.9999996115019485
163,88097.0,1,Partner,1,0.9719150892784888
82,51948.0,0,Partner,0,0.9999999928965462
358,71853.0,0,Partner,0,0.9999999167252688
66,35876.0,0,Partner,0,0.9999999951298726
13,40049.0,0,Single,0,0.9999999986091188
139,39660.0,1,Single,1,0.9999993772133159
274,50127.0,0,Partner,0,0.9999999811997748
262,43263.0,0,Partner,0,0.999999982307303
1099,62845.0,1,Partner,2,1.0
32,18929.0,0,Partner,0,0.9999999915547244
2,24367.0,1,Single,1,0.9999997040549229
6,33249.0,1,Single,1,0.9999997132074585
6,26887.0,0,Partner,0,0.9999999960010824
135,50150.0,0,Partner,0,0.9999999914410225
641,62061.0,0,Partner,0,0.9999998082178656
714,85696.0,0,Single,0,0.9999997883167355
794,76542.0,0,Partner,0,0.9999994118933351
420,70515.0,0,Single,0,0.9999999712040464
1,18227.0,1,Partner,1,0.9999992005828859
86,69139.0,0,Partner,0,0.9999999674488219
823,69109.0,0,Partner,0,0.9999994096401894
231,69627.0,0,Single,0,0.999999983527519
8,38136.0,1,Partner,1,0.9999992328718765
182,62159.0,0,Single,0,0.9999999924927945
557,80695.0,0,Single,0,0.9999999043669084
79,33316.0,1,Single,1,0.9999996230025516
368,58554.0,1,Partner,1,0.999929050297538
6,17256.0,1,Partner,1,0.9999990774295117
160,53034.0,1,Single,1,0.9999986652269532
488,52203.0,0,Partner,0,0.9999999247369697
691,59601.0,0,Single,0,0.9999999231798883
543,75154.0,0,Single,0,0.9999999418037787
254,47025.0,0,Single,0,0.9999999941238844
5,37971.0,1,Partner,1,0.9999992314093817
112,41335.0,1,Single,1,0.9999995027163344
134,67267.0,0,Partner,0,0.9999999710297733
143,57338.0,0,Single,0,0.9999999952773013
51,50523.0,1,Partner,1,0.9999973187454635
27,35791.0,2,Single,2,1.0
459,50611.0,0,Single,0,0.9999999795619152
689,56242.0,0,Partner,0,0.9999997101461962
283,48904.0,0,Single,0,0.999999993019502
347,56243.0,1,Single,1,0.9999762501934225
5,21355.0,1,Partner,1,0.9999993537816066
280,57420.0,0,Partner,0,0.9999999764454641
95,46390.0,0,Single,0,0.999999997593962
84,54342.0,1,Partner,1,0.9999961007152288
18,20895.0,1,Partner,1,0.9999992568996782
992,92344.0,0,Partner,0,0.9999968967381573
9,26907.0,1,Partner,1,0.9999994763531163
19,44964.0,1,Partner,1,0.9999984686549582
709,75507.0,0,Partner,0,0.9999996160205233
158,53761.0,1,Partner,1,0.9999970850920008
10,22682.0,1,Partner,1,0.9999993832057329
25,38887.0,1,Partner,1,0.9999992429409895
8,41658.0,1,Single,1,0.999999477471025
14,29791.0,1,Partner,1,0.9999994792267396
622,63915.0,0,Partner,0,0.9999998264568779
11,39996.0,1,Single,1,0.9999995666299968
25,26759.0,1,Single,1,0.9999996931661359
635,63841.0,0,Single,0,0.9999999459874523
100,51039.0,1,Partner,1,0.9999978586548538
201,60544.0,1,Partner,1,0.999992250917089
642,65685.0,0,Partner,0,0.9999998003911713
97,37716.0,0,Partner,0,0.9999999940750843
204,36864.0,0,Single,0,0.9999999949024225
513,44511.0,1,Partner,1,0.8809884313302289
88,36947.0,1,Partner,1,0.9999992549934444
172,47352.0,0,Partner,0,0.9999999901871508
329,67087.0,0,Partner,0,0.9999999490127816
296,57045.0,0,Partner,0,0.9999999748745733
100,36957.0,1,Single,1,0.9999995692353623
422,69389.0,0,Partner,0,0.9999999155450361
1218,80134.0,1,Partner,2,1.0
5,43142.0,1,Partner,1,0.9999986417694573
507,80589.0,0,Partner,0,0.9999997110868017
52,34412.0,1,Single,1,0.9999996834355102
191,57537.0,1,Single,1,0.9999975433505255
2,22634.0,0,Partner,0,0.9999999951500493
68,51315.0,0,Partner,0,0.9999999935570774
20,36026.0,2,Partner,2,1.0
20,24639.0,1,Partner,1,0.9999994044319497
7,34578.0,2,Partner,2,1.0
279,65704.0,0,Single,0,0.9999999868208072
977,63810.0,0,Single,0,0.9999995284170258
30,54132.0,0,Partner,0,0.9999999935354751
6,18690.0,0,Partner,0,0.9999999933281458
3,28164.0,1,Partner,1,0.9999994907081824
14,34596.0,1,Partner,1,0.9999994078466349
10,43269.0,1,Partner,1,0.999998680599985
7,38741.0,1,Single,1,0.9999996039057159
33,31907.0,0,Single,0,0.9999999982765848
12,27100.0,1,Partner,1,0.999999472563618
2,31163.0,1,Single,1,0.9999997282306637
693,92533.0,0,Partner,0,0.999998397353349
9,34853.0,1,Single,1,0.9999996950647944
129,70844.0,1,Single,1,0.9999528354068373
16,31086.0,1,Partner,1,0.9999994708815528
201,60544.0,1,Partner,1,0.999992250917089
5,20491.0,0,Partner,0,0.9999999942392286
14,42523.0,0,Partner,0,0.9999999964686381
29,39922.0,1,Partner,1,0.999999187489118
26,33402.0,1,Partner,1,0.9999994382118956
9,36408.0,1,Partner,1,0.9999993319203064
14,21645.0,1,Partner,1,0.9999993212888038
972,78427.0,0,Single,0,0.9999996421536671
966,82657.0,0,Partner,0,0.9999983593923372
99,51876.0,0,Partner,0,0.999999992330654
482,78041.0,0,Partner,0,0.9999997898077407
714,52852.0,0,Partner,0,0.9999995956472763
587,70038.0,0,Partner,0,0.9999998269296267
399,69401.0,0,Partner,0,0.9999999222572699
56,46053.0,1,Partner,1,0.9999986399206046
227,77343.0,0,Partner,0,0.9999998817943342
703,73892.0,0,Single,0,0.9999999049991849
37,40304.0,1,Single,1,0.99999959793396
167,32727.0,0,Partner,0,0.9999999881958743
458,68695.0,0,Partner,0,0.9999999072359714
91,43300.0,0,Single,0,0.9999999977612042
15,26290.0,1,Partner,1,0.9999994557629897
1302,93790.0,0,Single,0,0.9999978067633757
153,38410.0,0,Partner,0,0.9999999912222268
508,64866.0,0,Single,0,0.9999999704012592
290,57957.0,0,Partner,0,0.9999999747061711
38,46015.0,1,Partner,1,0.9999984860184948
2,16531.0,1,Partner,1,0.9999990447029654
30,28072.0,1,Partner,1,0.9999994397148118
386,49476.0,0,Single,0,0.9999999869883034
443,50725.0,0,Partner,0,0.999999943685985
901,83844.0,0,Partner,0,0.999998693867035
9,41145.0,1,Partner,1,0.9999989729850467
846,67419.0,0,Partner,0,0.9999993140776294
8,23162.0,1,Partner,1,0.9999994068134087
72,34380.0,1,Partner,1,0.999999336548141
29,34704.0,0,Single,0,0.9999999984296455
169,94871.0,0,Partner,0,0.9999972021930251
460,65148.0,0,Partner,0,0.9999999224556481
69,39898.0,0,Partner,0,0.9999999951736669
556,64857.0,0,Single,0,0.9999999631062575
73,59892.0,0,Partner,0,0.9999999881535508
112,41020.0,0,Single,0,0.9999999974841458
944,57072.0,0,Partner,0,0.9999978198383006
265,60474.0,0,Single,0,0.9999999910736612
526,62807.0,0,Partner,0,0.9999999004525236
2,19414.0,1,Partner,1,0.9999992719856724
2,19107.0,1,Partner,1,0.9999992533210874
378,75484.0,0,Partner,0,0.9999998749106058
553,70379.0,0,Single,0,0.9999999550817239
751,79419.0,0,Partner,0,0.9999994372911412
406,64014.0,2,Partner,2,1.0
1449,76998.0,0,Partner,0,0.9999594067142675
123,49854.0,1,Partner,1,0.9999981947986556
267,60585.0,1,Partner,1,0.9999877873930257
209,42873.0,1,Single,1,0.9999983757325499
1259,87679.0,0,Partner,0,0.9999919655807222
344,57867.0,1,Partner,1,0.9999605586733173
22,35765.0,1,Partner,1,0.9999993799296765
247,65492.0,0,Partner,0,0.9999999661209001
38,32952.0,1,Single,1,0.9999997035083115
896,53374.0,0,Partner,0,0.9999981287159445
931,71706.0,0,Partner,0,0.9999988591993875
758,68487.0,0,Partner,0,0.9999995994123928
216,53253.0,1,Partner,1,0.9999960251880112
2,31163.0,1,Single,1,0.9999997282306637
244,42014.0,1,Partner,1,0.9999939870661227
539,54108.0,1,Partner,1,0.931311433778817
1181,49667.0,0,Single,0,0.999988269578251
750,63206.0,0,Partner,0,0.9999996172124015
306,57136.0,1,Partner,1,0.9999824424566245
350,46772.0,0,Partner,0,0.9999999687938179
331,78931.0,0,Partner,0,0.9999998309866333
620,53977.0,0,Partner,0,0.999999813678929
434,84219.0,0,Partner,0,0.9999996116834752
57,46098.0,1,Single,1,0.9999993487694325
811,73538.0,0,Partner,0,0.9999994170776028
423,79529.0,0,Partner,0,0.9999997855361683
2,20981.0,0,Partner,0,0.9999999945907918
60,51766.0,1,Single,1,0.9999986015076159
675,55759.0,0,Partner,0,0.9999997347540838
30,33039.0,1,Partner,1,0.9999994409551078
40,37787.0,1,Partner,1,0.9999993212600179
3,27242.0,1,Single,1,0.9999997280186005
910,87188.0,0,Single,0,0.99999960465626
252,69930.0,0,Partner,0,0.9999999484420452
34,37697.0,1,Single,1,0.9999996588207707
19,37401.0,1,Partner,1,0.9999993087518488
2,3502.0,1,Single,1,0.9999946105548242
490,58597.0,1,Partner,1,0.9958090923151851
332,82032.0,0,Single,0,0.9999999175963951
53,28087.0,1,Partner,1,0.9999993459984953
784,74004.0,0,Single,0,0.9999998649886488
7,19740.0,0,Partner,0,0.9999999937928656
1171,57036.0,0,Partner,0,0.9999815667639272
215,53083.0,1,Partner,1,0.9999961083214863
674,69283.0,0,Partner,0,0.9999997431758764
57,46098.0,1,Single,1,0.9999993487694325
5,23331.0,1,Partner,1,0.999999422091502
104,23331.0,1,Single,1,0.9999988662214531
9,9255.0,1,Single,1,0.9999981641999451
431,67786.0,0,Single,0,0.9999999750720473
1000,71969.0,0,Partner,0,0.9999982300204545
448,59235.0,1,Single,1,0.999522687828286
33,31928.0,1,Partner,1,0.9999994473659334
505,74881.0,1,Partner,1,0.9952555319121618
267,65819.0,0,Partner,0,0.9999999627751748
14,51411.0,1,Single,1,0.9999978312115853
631,51983.0,0,Single,0,0.9999999355255283
65,42386.0,1,Partner,1,0.9999990878769726
10,30390.0,0,Partner,0,0.999999996377456
51,30983.0,0,Single,0,0.999999997971452
293,66033.0,0,Single,0,0.9999999859075288
11,37284.0,1,Partner,1,0.9999992938751301
50,57530.0,0,Single,0,0.9999999964919741
173,76800.0,0,Partner,0,0.9999998970808663
423,63943.0,0,Partner,0,0.9999999381398831
292,76081.0,0,Partner,0,0.9999998887816561
757,67445.0,0,Partner,0,0.999999604979294
12,37054.0,1,Partner,1,0.999999308623143
167,47175.0,1,Partner,1,0.9999982043082387
3,31859.0,1,Single,1,0.9999997241803315
30,27215.0,2,Single,2,1.0
532,70179.0,0,Single,0,0.9999999589117818
29,39922.0,1,Partner,1,0.999999187489118
411,49681.0,0,Partner,0,0.9999999542169294
5,24645.0,1,Partner,1,0.9999994527530097
71,79865.0,0,Single,0,0.9999999414666857
46,44322.0,1,Partner,1,0.9999988324331207
268,47958.0,0,Single,0,0.999999993615889
928,63972.0,0,Single,0,0.9999996703489381
459,75315.0,0,Partner,0,0.9999998470374428
483,55517.0,1,Partner,1,0.9956756052176151
733,75283.0,1,Partner,2,0.9932430153265417
1006,82800.0,0,Single,0,0.9999995398610111
34,38998.0,1,Partner,1,0.9999992573422198
1156,90638.0,0,Single,0,0.9999988989464677
7,27161.0,1,Partner,1,0.9999994818136503
244,42014.0,1,Partner,1,0.9999939870661227
233,38201.0,0,Partner,0,0.9999999838291204
35,45203.0,2,Partner,2,1.0
1252,81574.0,0,Partner,0,0.9999921481807533
34,34935.0,0,Partner,0,0.9999999960804402
255,60482.0,0,Single,0,0.9999999914000597
8,34633.0,2,Partner,2,1.0
368,78093.0,0,Partner,0,0.9999998369747027
255,82460.0,0,Single,0,0.999999914593973
33,45903.0,0,Partner,0,0.9999999956917236
163,81361.0,0,Single,0,0.9999999275632216
15,35860.0,1,Single,1,0.9999996829367218
45,40442.0,1,Partner,1,0.9999991924411119
48,61482.0,0,Partner,0,0.999999987299196
158,34968.0,1,Partner,1,0.9999982896970845
754,75794.0,0,Partner,0,0.9999995251275697
108,31497.0,0,Partner,0,0.9999999923555141
199,74268.0,0,Partner,0,0.9999999244193429
2,13724.0,1,Partner,1,0.9999986610636846
202,45143.0,0,Partner,0,0.999999988405726
85,52569.0,0,Single,0,0.9999999971155962
322,48432.0,0,Single,0,0.9999999911781821
18,17144.0,1,Partner,1,0.9999989313708405
141,36108.0,1,Single,1,0.9999993014587545
739,76445.0,1,Partner,2,0.9945458731343245
18,36663.0,1,Partner,1,0.9999993403753544
378,53843.0,0,Partner,0,0.9999999633140788
1083,90226.0,0,Partner,0,0.9999962309448237
1016,70638.0,0,Single,0,0.9999995223549151
23,44512.0,1,Partner,1,0.9999986087169074
12,27116.0,1,Partner,1,0.9999994727178145
35,54072.0,1,Partner,1,0.9999937047330025
548,71855.0,0,Partner,0,0.9999998389154025
342,51250.0,1,Single,1,0.9999752010296186
365,60432.0,0,Partner,0,0.9999999596455788
397,65526.0,0,Partner,0,0.9999999401416773
456,68655.0,0,Single,0,0.9999999713385717
5,12393.0,0,Partner,0,0.9999999880873842
836,64509.0,0,Single,0,0.9999998249692104
100,33955.0,1,Single,1,0.999999546895825
10,31353.0,1,Partner,1,0.9999994704057807
238,55434.0,1,Partner,1,0.999994183164558
6,28359.0,1,Partner,1,0.9999994880972678
158,57100.0,1,Single,1,0.9999978558442405
86,69139.0,0,Partner,0,0.9999999674488219
856,52973.0,0,Partner,0,0.999998654033427
98,51717.0,0,Partner,0,0.9999999924247582
4,18793.0,1,Partner,1,0.9999992193465356
398,66664.0,0,Partner,0,0.9999999356751349
313,50664.0,1,Single,1,0.9999883495173519
109,54414.0,1,Partner,1,0.9999966202580118
216,54549.0,0,Partner,0,0.9999999847283761
595,47111.0,0,Single,0,0.9999999374766297
123,41003.0,0,Single,0,0.999999997306535
16,19444.0,1,Partner,1,0.9999991746828196
11,36301.0,1,Partner,1,0.9999993415410257
410,73059.0,0,Partner,0,0.9999998917181087
159,42731.0,1,Partner,1,0.9999985437675407
105,52854.0,1,Partner,1,0.9999972878915642
5,22775.0,1,Partner,1,0.9999994057860035
269,46681.0,0,Partner,0,0.999999982042315
629,59821.0,0,Partner,0,0.9999998213727057
443,50002.0,0,Single,0,0.9999999813750426
217,69755.0,0,Partner,0,0.9999999536982671
24,44078.0,1,Partner,1,0.999998695553243
9,30560.0,1,Partner,1,0.9999994784828551
8,35924.0,1,Partner,1,0.9999993509429955
1459,64140.0,0,Single,0,0.9999701730083027
230,56386.0,1,Partner,1,0.9999942437806738
1,24594.0,1,Partner,1,0.9999994613975531
340,75774.0,1,Partner,1,0.9998021599542192
7,39228.0,0,Single,0,0.9999999986651211
298,58494.0,0,Partner,0,0.999999973097902
479,58684.0,0,Single,0,0.9999999776972877
267,57136.0,0,Single,0,0.9999999923293892
67,56551.0,1,Single,1,0.9999968716674366
3,22448.0,1,Partner,1,0.9999994026373472
980,82014.0,0,Single,0,0.999999597895969
50,34213.0,1,Single,1,0.9999996866163035
1,157146.0,0,Partner,2,0.9999906399473885
19,25358.0,0,Single,0,0.9999999979552197
30,35544.0,1,Single,1,0.9999996905475771
213,36634.0,0,Partner,0,0.9999999854032353
539,62670.0,0,Partner,0,0.9999998934843578
284,50334.0,0,Partner,0,0.9999999799776307
1003,72066.0,0,Single,0,0.9999995729855785
239,50729.0,1,Single,1,0.9999974620562941
51,34916.0,2,Partner,2,1.0
527,64892.0,0,Single,0,0.9999999677262915
19,43602.0,1,Single,1,0.9999993961509539
40,33996.0,0,Single,0,0.9999999982838119
21,41473.0,1,Single,1,0.9999995270324059
593,63246.0,0,Partner,0,0.9999998543846383
21,36732.0,1,Partner,1,0.999999342730667
1181,69084.0,1,Partner,2,1.0
1004,77766.0,0,Partner,0,0.9999982179569986
202,37929.0,0,Single,0,0.9999999951558598
446,86610.0,0,Partner,0,0.999999454958495
1184,80141.0,0,Partner,0,0.9999948037222189
390,72635.0,0,Partner,0,0.9999999017823397
726,69016.0,0,Partner,0,0.9999996631151687
8,20193.0,0,Partner,0,0.9999999939422954
50,27573.0,1,Partner,1,0.9999993480927174
1,15862.0,1,Single,1,0.999999409805378
308,49544.0,1,Partner,1,0.9999812342152605
22,33228.0,1,Partner,1,0.9999994421905934
690,70440.0,0,Partner,0,0.9999997119196677
43,38232.0,1,Partner,1,0.999999304919994
27,22554.0,1,Partner,1,0.9999992882284705
6,23536.0,1,Partner,1,0.999999424387362
205,49413.0,0,Partner,0,0.9999999876456886
24,42231.0,1,Partner,1,0.9999989537208178
667,78789.0,0,Single,0,0.999999891155222
691,56534.0,0,Partner,0,0.9999997084763786
493,58350.0,0,Single,0,0.9999999760300916
493,81217.0,0,Single,0,0.9999999106235209
494,49090.0,0,Single,0,0.9999999730518002
621,61787.0,0,Single,0,0.9999999504865323
9,18169.0,1,Partner,1,0.9999991322519434
1,24336.0,1,Single,1,0.9999997052104569
12,18222.0,0,Partner,0,0.9999999926475125
243,62335.0,0,Single,0,0.9999999907564945
11,42033.0,1,Partner,1,0.9999988790033866
532,86580.0,0,Partner,0,0.9999993968398424
29,41437.0,1,Single,1,0.9999995462052719
612,73705.0,0,Single,0,0.9999999335223682
387,61064.0,0,Partner,0,0.9999999539195283
56,38452.0,1,Partner,1,0.9999992967036992
6,18358.0,1,Single,1,0.9999995274572109
582,55012.0,0,Partner,0,0.9999998618443431
6,9722.0,1,Partner,1,0.9999973844811382
70,38175.0,1,Partner,1,0.9999992885643313
962,58656.0,0,Partner,0,0.9999977137779594
112,52117.0,0,Partner,0,0.9999999917444242
293,64813.0,1,Partner,1,0.999974773705109
199,54222.0,0,Partner,0,0.9999999861520905
1060,83512.0,0,Partner,0,0.9999973545084176
940,77520.0,0,Partner,0,0.999998749035524
44,41154.0,0,Partner,0,0.999999995858941
342,80398.0,0,Partner,0,0.9999997925348441
2,18746.0,1,Single,1,0.9999995629843332
75,35196.0,1,Partner,1,0.9999993221489488
520,60230.0,0,Single,0,0.9999999717622026
5,22108.0,1,Partner,1,0.9999993833200308
87,44392.0,1,Partner,1,0.9999989360298962
462,55424.0,0,Partner,0,0.9999999378907632
2,17688.0,1,Partner,1,0.9999991511796257
979,92491.0,0,Partner,0,0.9999969857734958
704,90273.0,0,Single,0,0.9999996708401246
861,82571.0,0,Single,0,0.9999997419088831
172,38513.0,1,Single,1,0.9999989853344534
5,16653.0,1,Single,1,0.9999994370908872
194,42586.0,1,Partner,1,0.9999977005035283
9,23529.0,0,Single,0,0.9999999979058636
505,74881.0,1,Partner,1,0.9952555319121618
533,71107.0,0,Partner,0,0.9999998549319374
48,46910.0,1,Partner,1,0.99999840789802
6,18690.0,0,Partner,0,0.9999999933281458
18,37244.0,1,Single,1,0.9999996591598203
482,82427.0,0,Partner,0,0.999999664387848
204,75342.0,0,Single,0,0.9999999694899295
1073,70044.0,0,Single,0,0.9999992903900323
245,79146.0,1,Single,1,0.9998399592339472
560,77437.0,0,Partner,0,0.9999997506770351
173,54984.0,0,Partner,0,0.9999999873543981
22,42403.0,1,Partner,1,0.9999989193430915
136,55761.0,0,Partner,0,0.9999999888410471
275,37292.0,1,Partner,1,0.9999791786873103
56,45576.0,0,Single,0,0.9999999980683612
303,70321.0,0,Partner,0,0.9999999383665373
708,58086.0,0,Single,0,0.9999999109312161
324,81795.0,0,Partner,0,0.9999997549668762
1,28389.0,0,Partner,0,0.9999999963923996
620,66835.0,0,Partner,0,0.9999998183973974
312,69901.0,0,Single,0,0.9999999796503494
1493,80360.0,0,Partner,0,0.9999532314656432
918,63342.0,0,Partner,0,0.9999987472888113
98,44989.0,0,Partner,0,0.9999999939233177
3,31859.0,1,Single,1,0.9999997241803315
380,51569.0,0,Single,0,0.9999999876511794
15,30372.0,1,Single,1,0.9999997258743802
3,16014.0,1,Single,1,0.999999406781333
24,41120.0,1,Partner,1,0.9999990698251909
80,39763.0,1,Single,1,0.9999995988617544
31,38725.0,1,Partner,1,0.9999992663568458
138,77981.0,1,Partner,1,0.999034263106799
166,62905.0,0,Partner,0,0.9999999791517242
12,13533.0,1,Single,1,0.9999990636861438
178,59481.0,0,Partner,0,0.9999999832085927
707,72117.0,0,Partner,0,0.999999669265177
5,21955.0,1,Partner,1,0.9999993776909637
465,67131.0,0,Partner,0,0.999999912608031
16,36802.0,1,Single,1,0.9999996665926792
358,71853.0,0,Partner,0,0.9999999167252688
1,28249.0,0,Partner,0,0.9999999963733055
123,47808.0,0,Partner,0,0.999999992530114
40,25509.0,1,Single,1,0.9999996319782876
102,51012.0,0,Partner,0,0.9999999925195144
347,70596.0,0,Single,0,0.9999999763747155
376,85431.0,0,Partner,0,0.9999995671226958
21,42664.0,0,Partner,0,0.9999999963099455
194,42586.0,1,Partner,1,0.9999977005035283
64,29760.0,1,Single,1,0.9999996312022331
206,28973.0,0,Partner,0,0.9999999793669414
71,39435.0,1,Partner,1,0.9999992461010478
71,65370.0,0,Partner,0,0.9999999797596575
0,20194.0,1,Single,1,0.9999996218880338
93,42473.0,1,Single,1,0.9999995257637379
920,64590.0,0,Partner,0,0.9999987848965343
653,71232.0,0,Partner,0,0.99999975293623
199,34600.0,1,Partner,1,0.9999961203542321
153,46904.0,1,Single,1,0.9999991797855514
376,49094.0,0,Partner,0,0.999999963749066
46,36075.0,1,Partner,1,0.9999993740586858
600,60839.0,1,Partner,1,0.6272042333331637
425,77298.0,0,Partner,0,0.9999998308856811
18,34026.0,1,Partner,1,0.9999994256800356
52,48918.0,1,Single,1,0.9999990391017819
734,82122.0,0,Partner,0,0.9999993683671887
34,37697.0,1,Single,1,0.9999996588207707
135,34074.0,1,Partner,1,0.999998741039976
11,28520.0,1,Partner,1,0.9999994826815476
163,62535.0,0,Single,0,0.9999999926899381
29,36273.0,1,Single,1,0.9999996811745835
734,63404.0,0,Partner,0,0.9999996559439156
340,75774.0,1,Partner,1,0.9998021599542192
453,78416.0,0,Partner,0,0.9999997969684362
